horse_id,sire,dam_sire
2022100794,レインボーライン,A.P. Indy
2022103670,ベストウォーリア,アドマイヤムーン
2022101516,グレーターロンドン,キョウワアリシバ
2022100286,モンテロッソ,ダンスインザダーク
2022100291,ダンカーク,ディープインパクト
2019106791,ベルシャザール,ブライアンズタイムBrian'
2020100901,ビッグアーサー,マンハッタンカフェ
2017103817,キンシャサノキセキ,シンボリクリスエス
2020105592,タリスマニック,スウィフトカレント
2019106411,ハービンジャー,ブライアンズタイムBrian'
2019100586,アドマイヤムーン,ジャングルポケット
2020106940,メイショウサムソン,サクラバクシンオー
2020106432,ケープブランコ,バゴ
2021106114,ネロ,グラスワンダー
2018101752,トゥザワールド,カルストンライトオ
2021103652,ブリックスアンドモルタル,Sea The StarsSea the Stars
2021100269,アニマルキングダム,キンシャサノキセキ
2019106283,コパノリチャード,サクラローレル
2019105823,マジェスティックウォリアー,フジキセキ
2018102701,トーセンラー,オペラハウス
2019103986,ゴールドシップ,チチカステナンゴ
2022102817,ダノンレジェンド,Giant's Causeway
2022103918,サトノアラジン,ハービンジャー
2022105673,マクマホン,Casamento
2022100989,トビーズコーナーToby',ヨハネスブルグ
2022103383,タワーオブロンドン,ヴィクトワールピサ
2022106860,アジアエクスプレス,スペシャルウィーク
2019101361,ラニ,ジャングルポケット
2020104142,ヴィットリオドーロ,スマートボーイ
2019105991,マジェスティックウォリアー,スズカマンボ
2021101272,ニシケンモノノフ,リンドシェーバー
2021109039,リアルインパクト,タニノギムレット
2016100161,エスポワールシチー,トワイニング
2020104402,コパノリッキー,Shamardal
2017103286,マツリダゴッホ,アグネスデジタル
2014102848,ブラックタキシード,ワレンダー
2020106992,ホッコータルマエ,キングヘイロー
2019102698,バトルプラン,ダンスインザダーク
2019103797,シニスターミニスター,シンボリクリスエス
2018103953,トランセンド,タニノギムレット
2019102811,ダンカーク,フォーティナイナーズサン
2021105544,モーリス,キングカメハメハ
2019100081,ヘニーヒューズ,クロフネ
2020109002,エイシンヒカリ,サウスヴィグラス
2015100435,ベーカバド,ダンスインザダーク
2020100092,トゥザワールド,プリサイスエンド
2018104415,ジョーカプチーノ,アグネスデジタル
2019103098,ジョーカプチーノ,アフリート
2019101484,ヘニーヒューズ,エンパイアメーカー
2022105896,ブラックタイド,クロフネ
2022106059,ワールドエース,ナカヤマフェスタ
2022101689,サンダースノー,Dubawi
2022101138,アルアイン,Mizzen Mast
2022106727,アメリカンペイトリオット,キングカメハメハ
2022106303,スマートオーディン,クロフネ
2021103296,ホッコータルマエ,サクラバクシンオー
2020104368,トビーズコーナーToby',ハービンジャー
2018106707,アイルハヴアナザーI',アグネスタキオン
2020109029,ゴールドアクター,ダンスインザダーク
2017103302,アイルハヴアナザーI',ステイゴールド
2019103314,タイセイレジェンド,ステイゴールド
2019100720,エスポワールシチー,グラスワンダー
2017102704,シニスターミニスター,カリズマティック
2019106683,エピファネイア,ディープインパクト
2021104926,ルーラーシップ,ゼンノロブロイ
2021100568,ホッコータルマエ,ロックオブジブラルタル
2022107205,アメリカンペイトリオット,サンデーサイレンス
2022109019,アメリカンペイトリオット,Barathea
2022104467,ディープブリランテ,ソングオブウインド
2020105245,ヘニーヒューズ,ロージズインメイ
2017103646,トビーズコーナーToby',アドマイヤジャパン
2020101021,コパノリッキー,ワイルドラッシュ
2020105943,ダノンバラード,キングカメハメハ
2020100109,ゴールドシップ,クロフネ
2021106082,ディスクリートキャット,シンボリクリスエス
2020102119,デクラレーションオブウォー,ダイワメジャー
2021106879,ゴールドアクター,スターリングローズ
2019104533,ドレフォン,ハーツクライ
2021107032,ゴールデンバローズ,スウィフトカレント
2020101614,ラブリーデイ,ブライアンズタイムBrian'
2019110040,New Approach,パイロ
2019104437,ディープインパクト,Heatseeker
2017109066,ベルシャザール,アドマイヤコジーン
2017103518,スズカコーズウェイ,アサティス
2014100629,カジノドライヴ,スペシャルウィーク
2015105502,シニスターミニスター,ダンスインザダーク
2020104964,エスポワールシチー,ストリートセンス
2019101045,ホッコータルマエ,メイショウサムソン
2019104181,トゥザグローリー,ヴィクトワールピサ
2022102786,ノーブルミッション,アドマイヤマックス
2022106864,エピカリス,アドマイヤムーン
2022101788,ゴールドドリーム,アグネスデジタル
2020103817,カルストンライトオ,ステイゴールド
2017101348,ゴールドアリュール,トワイニング
2020110094,Speightstown,Quiet American
2019104460,オルフェーヴル,サザンヘイロー
2020105160,ジャングルポケット,ステイゴールド
2019106932,ドゥラメンテ,Medaglia d'Oro
2015106513,モンテロッソ,タヤスツヨシ
2020103036,Into Mischief,Indian Charlie
2017106568,エピファネイア,Dansili
2020104869,ヤマカツエース,アグネスデジタル
2018109046,ディープブリランテ,フレンチデピュティ
2017100277,パイロ,Theatrical
2016100212,ヘニーヒューズ,ハーツクライ
2017105279,ヘニーヒューズ,キングカメハメハ
2021106429,ベストウォーリア,ファスリエフ
2020104124,ハービンジャー,ディープインパクト
2020106796,リアルスティール,ジャングルポケット
2019105665,スピルバーグ,ヘクタープロテクター
2019105131,モーリス,ハービンジャー
2021100580,エスケンデレヤ,ヴィクトワールピサ
2019103939,リアルインパクト,ジャングルポケット
2021102109,ドレフォン,アルカセット
2020104476,アジアエクスプレス,マンハッタンカフェ
2018104917,ハービンジャー,ディープインパクト
2018106686,トゥザグローリー,オレハマッテルゼ
2021109071,アルアイン,キングカメハメハ
2019101208,フェノーメノ,ティンバーカントリー
2020104693,グランデッツァ,ショウナンカンプ
2019106139,マジェスティックウォリアー,コマンダーインチーフ
2019105960,ダノンレジェンド,ゴールドアリュール
2017100288,シニスターミニスター,スターオブコジーン
2023103989,カレンブラックヒル,エイシンフラッシュ
2023107470,タリスマニック,オルフェーヴル
2023101093,ブルドッグボス,ルーラーシップ
2023101788,ヘンリーバローズ,キングカメハメハ
2023103670,リアルスティール,マヤノトップガン
2023109153,タリスマニック,サンカルロ
2023103966,ミッキーグローリー,ベルシャザール
2023104654,リオンディーズ,ヘニーヒューズ
2023101244,アポロケンタッキー,ダイワメジャー
2023104694,キセキ,ウインバリアシオン
2023100355,サンダースノー,アドマイヤムーン
2023101028,フォーウィールドライブ,アフリート
2023100323,インカンテーション,ヴィクトワールピサ
2017103593,ガルボ,アグネスデジタル
2019100460,ディープスカイ,カコイーシーズ
2019105848,シニスターミニスター,スズカマンボ
2020105810,ビーチパトロール,ヨハネスブルグ
2020102256,ミッキーロケット,アグネスタキオン
2022100930,ホッコータルマエ,プリサイスエンド
2022102171,ニシケンモノノフ,ディープインパクト
2022105637,コパノリッキー,ブライアンズタイムBrian'
2018100015,アドマイヤムーン,アドマイヤベガ
2022101530,フォーウィールドライブ,フリオーソ
2021102031,キタサンブラック,Danehill Dancer
2020100449,シャンハイボビー,パイロ
2020105421,ドレフォン,ハーツクライ
2019100208,ロージズインメイ,ダンスインザダーク
2018101379,ヘニーハウンド,キングカメハメハ
2021109068,アルデバラン,パラダイスクリーク
2020104119,ヘニーヒューズ,サウスヴィグラス
2018102540,ジョーカプチーノ,Dubai Destination
2018105333,ブラックタイド,Bernstein
2022109016,アニマルキングダム,トーセンホマレボシ
2020105487,イスラボニータ,フォーティナイナー
2021103302,デクラレーションオブウォー,シニスターミニスター
2021104022,フリオーソ,シーキングザダイヤ
2020101553,ハーツクライ,ブライアンズタイムBrian'
2021106894,ビーチパトロール,ジャングルポケット
2021101489,ビッグアーサー,マンハッタンカフェ
2021106277,エイシンフラッシュ,ムーンバラッド
2019103867,トーセンジョーダン,ヴィクトワールピサ
2022100020,ロゴタイプ,ゼンノロブロイ
2017103720,ルースリンド,マツリダゴッホ
2020109167,アメリカンペイトリオット,パイロ
2020101043,メイショウボーラー,キングカメハメハ
2021104045,マジェスティックウォリアー,マーベラスサンデー
2021101798,モーニン,フジキセキ
2016103657,ベルシャザール,フレンチデピュティ
2020106487,アジアエクスプレス,スズカフェニックス
2019100210,モーリス,ゼンノロブロイ
2021106602,シニスターミニスター,ヤマニンセラフィム
2021100530,ホッコータルマエ,ダイワメジャー
2017103634,パイロ,エアジハード
2020106061,トゥザワールド,ブライアンズタイムBrian'
2018103065,トビーズコーナーToby',フジキセキ
2018109033,フリオーソ,リンドシェーバー
2023105597,タワーオブロンドン,ロードカナロア
2023100556,サトノクラウン,ハーツクライ
2023100908,ダノンスマッシュ,ディープインパクト
2023104901,ファインニードル,ゼンノロブロイ
2023101799,アメリカンペイトリオット,ネオユニヴァース
2023102710,ワールドエース,アフリート
2023101042,コパノリッキー,シンボリクリスエス
2023100301,ミッキーロケット,ワークフォース
2023100451,ルヴァンスレーヴ,ロードカナロア
2023109016,ヘンリーバローズ,ハービンジャー
2023103302,モーニン,ワイルドラッシュ
2023102650,コパノリッキー,ロージズインメイ
2023103640,インディチャンプ,Giant's Causeway
2021100333,スマートファルコン,アグネスデジタル
2021106155,ヘニーヒューズ,スニッツェル
2018105629,トーセンラー,オペラハウス
2021105171,スワーヴリチャード,メイショウサムソン
2021104375,パイロ,カコイーシーズ
2021106013,マインドユアビスケッツ,ダイワメジャー
2019105179,リオンディーズ,ゼンノロブロイ
2020103443,モーリス,ディープインパクト
2019100761,アンライバルド,スターリングローズ
2021105879,リアルスティール,キャプテンスティーヴ
2019101947,スマートファルコン,スターキングマン
2017105972,エピファネイア,ダンスインザダーク
2021103148,Invincible Army,ロックオブジブラルタル
2022109026,サトノアラジン,ダンスインザダーク
2022104104,エポカドーロ,ゼンノロブロイ
2019100339,エスポワールシチー,シャンハイ
2013105872,ハーツクライ,Swain
2021104020,エイシンフラッシュ,シンボリクリスエス
2021102169,グランデッツァ,キングカメハメハ
2021101555,スピルバーグ,クロフネ
2020102897,ダイワメジャー,Tapit
2021105258,イスラボニータ,ロージズインメイ
2020102320,ストロングリターン,ジャングルポケット
2018103921,タートルボウル,ステイゴールド
2020104662,バトルプラン,フジキセキ
2020104730,ファインニードル,Soave
2023106050,ナムラタイタン,デュランダル
2023100897,ホークビル,ディープインパクト
2023107482,セイクリムズン,パイロ
2023104774,ヘンリーバローズ,チーフベアハート
2023106645,シルバーステート,キンシャサノキセキ
2022106414,サトノアラジン,Tapit
2022103784,スズカコーズウェイ,アドマイヤムーン
2019103239,シルバーステート,Unbridled's Song
2020101224,エスポワールシチー,Gone West
2023100878,シュヴァルグラン,マンハッタンカフェ
2023101304,エイシンフラッシュ,ネオユニヴァース
2023103965,ビーチパトロール,ブライアンズタイムBrian'
2021106739,ディスクリートキャット,タイキシャトル
2021103536,キズナ,ローレルゲレイロ
2021104379,サンダースノー,フジキセキ
2015102246,クロフネ,ゴールドアリュール
2021100551,マジェスティックウォリアー,アドマイヤボス
2019104368,ロードカナロア,ダイワメジャー
2022103079,ダノンレジェンド,ローマンエンパイア
2022107160,ベストウォーリア,チーフベアハート
2022102897,マジェスティックウォリアー,ゴールドアリュール
2022102597,ロジャーバローズ,フジキセキ
2021101096,モンテロッソ,メイショウオウドウ
2021106867,シュヴァルグラン,コマンズ
2021101320,タリスマニック,ジャングルポケット
2020107116,エピファネイア,ステイゴールド
2022101155,シュヴァルグラン,ジャングルポケット
2019106449,コパノリッキー,サウスヴィグラス
2018102330,プリサイスエンド,スペシャルウィーク
2021102603,エイシンヒカリ,キンシャサノキセキ
2016104822,ロードカナロア,フジキセキ
2020110029,War Front,Kitten's Joy
2020109072,ダノンシャーク,クロフネ
2019103790,アドマイヤムーン,スタチューオブリバティ
2021105506,ロジャーバローズ,タニノギムレット
2018103481,タイムパラドックス,アグネスタキオン
2022101216,グレーターロンドン,エンパイアメーカー
2017100021,サウスヴィグラス,ドリームスプレッド
2019103783,ロードカナロア,マンハッタンカフェ
2017106040,トゥザグローリー,クロフネ
2021102823,ファインニードル,アグネスタキオン
2022107067,カリフォルニアクローム,ダンカーク
2022104046,エイシンフラッシュ,シンボリクリスエス
2018104386,マツリダゴッホ,ファンタスティックライト
2021101906,イスラボニータ,タニノギムレット
2020107057,アメリカンペイトリオット,アグネスタキオン
2020110128,American Pharoah,Wildcat Heir
2015101645,ディープスカイ,Pivotal
2018100046,リオンディーズ,シンボリクリスエス
2021102330,モーニン,キングカメハメハ
2021105340,トゥザワールド,ハービンジャー
2021103930,エスケンデレヤ,ワークフォース
2020103889,エイシンフラッシュ,ブラックタイド
2021100262,タリスマニック,コロナドズクエストCoronado'
2019105564,シルバーステート,Oasis Dream
2020103321,ロードカナロア,Galileo
2016104656,ルーラーシップ,ファルブラヴ
2019104263,ストロングリターン,タニノギムレット
2023102865,ワールドエース,サウスヴィグラス
2023102000,ビッグアーサー,デュランダル
2023100852,ベストウォーリア,ファルブラヴ
2023101541,エポカドーロ,グラスワンダー
2023103645,アメリカンペイトリオット,ネオユニヴァース
2023101219,クリエイター,ハービンジャー
2023106506,サングレーザー,ルーラーシップ
2023104138,フィエールマン,クロフネ
2021109104,デクラレーションオブウォー,マンハッタンカフェ
2019104659,ロゴタイプ,ザール
2021106895,ビッグアーサー,アドマイヤムーン
2022104532,レッドベルジュール,ジャングルポケット
2022104574,ノヴェリスト,ダンスインザダーク
2014105860,ステイゴールド,Grand Slam
2020103491,モーリス,ディープインパクト
2019102400,セイクリムズン,Stormy Atlantic
2017104294,ゴールドアリュール,キングカメハメハ
2019101019,クリエイター,フレンチデピュティ
2019104678,リーチザクラウン,キングカメハメハ
2017105395,マジェスティックウォリアー,ディープインパクト
2021104383,マクフィ,ディープスカイ
2017101483,キングヘイロー,イーグルカフェ
2018104860,エイシンフラッシュ,フレンチデピュティ
2023109004,ウインバリアシオン,エピファネイア
2023109042,ウインバリアシオン,シンボリクリスエス
2023102329,インカンテーション,エンパイアメーカー
2020109061,メイショウサムソン,フジキセキ
2017102902,ベーカバド,キングカメハメハ
2020100654,キンシャサノキセキ,ケイムホーム
2018100039,ドゥラメンテ,Gone West
2022103415,キタサンミカヅキ,ダイシンオレンジ
2022102161,ニシケンモノノフ,オンファイア
2023103028,アメリカンペイトリオット,アグネスタキオン
2021106212,ゴールドシップ,ブラックホーク
2021110028,Blue Point,Jeremy
2022107364,アメリカンペイトリオット,ディープインパクト
2021104997,ストロングリターン,ダンスインザダーク
2015103452,ロードカナロア,ゼンノロブロイ
2022102520,ダノンバラード,オレハマッテルゼ
2020100786,ディープエクシード,キングカメハメハ
2019106380,ロードカナロア,クロフネ
2021104814,バトルプラン,スタチューオブリバティ
2018104219,ナムラタイタン,グラスワンダー
2022106039,フォーウィールドライブ,シンボリクリスエス
2020106339,デクラレーションオブウォー,スペシャルウィーク
2020101958,インカンテーション,サンデーサイレンス
2021100026,アメリカンペイトリオット,ダイワメジャー
2020101479,コパノリッキー,フレンチデピュティ
2021101000,アニマルキングダム,ハーツクライ
2016103211,ヘニーヒューズ,Mr. Greeley
2023106671,パイロ,ダノンシャンティ
2023106497,サンダースノー,アサティス
2023100363,マインドユアビスケッツ,ワークフォース
2023105658,タイセイレジェンド,ヴィクトワールピサ
2023104986,ミスチヴィアスアレックス,ディープインパクト
2023104779,カレンブラックヒル,キンシャサノキセキ
2023102147,サンダースノー,ハーツクライ
2023100691,レッドベルジュール,High Chaparral
2023106056,モーニン,アイルハヴアナザーI'
2023102754,ベストウォーリア,アジュディケーティング
2023100224,マテラスカイ,ブラックタイド
2023100876,アメリカンペイトリオット,アイルハヴアナザーI'
2019106908,ミッキーアイル,キングカメハメハ
2019100095,ストロングリターン,ネオユニヴァース
2021103855,ビーチパトロール,マーベラスサンデー
2021102210,ベストウォーリア,ダノンシャンティ
2021100596,ディープブリランテ,ワークフォース
2018106547,ホッコータルマエ,ダイワメジャー
2022106205,カレンブラックヒル,Fusaichi Pegasus
2023109006,ケープブランコ,アドマイヤムーン
2016105886,ダイワメジャー,Giant's Causeway
2021104932,アルアイン,Loup Solitaire
2020109082,ラニ,シンボリクリスエス
2021103922,ユアーズトゥルーリ,ルースリンド
2020105327,アジアエクスプレス,ファルブラヴ
2020100503,レーヴミストラル,アルデバラン
2021101375,サトノクラウン,ハーツクライ
2021104916,ダイワメジャー,Sligo Bay
2021106851,ラブリーデイ,ステイゴールド
2018101904,エスポワールシチー,エイシンサンディ
2017105114,スクリーンヒーロー,Cat Thief
2015100942,エスポワールシチー,エルコンドルパサー
2021101459,リオンディーズ,ブライアンズタイムBrian'
2021104986,ジャスタウェイ,スペシャルウィーク
2022104015,エポカドーロ,ハービンジャー
2022105911,トゥザワールド,ハービンジャー
2022102803,ヘンリーバローズ,クロフネ
2022106750,ゴールドドリーム,グラスワンダー
2022107044,ホッコータルマエ,ヴィクトワールピサ
2021109001,ウインバリアシオン,ディープブリランテ
2021104055,メイショウボーラー,サクラプレジデント
2017102872,Speightstown,Galileo
2021110141,Ghostzapper,Silver City
2019103469,ヘニーヒューズ,ロージズインメイ
2018100120,ゼンノロブロイ,Capote
2021103510,マツリダゴッホ,Jump Start
2021103099,サンダースノー,パイロ
2020102649,モーリス,ネオユニヴァース
2016103423,グラスワンダー,タイキシャトル
2020101161,ヴァンセンヌ,スタチューオブリバティ
2023101596,ヴァンセンヌ,クロフネ
2023103005,モーニン,サンデーサイレンス
2023105975,フリオーソ,ステイゴールド
2023107479,アルアイン,ヴィクトワールピサ
2023109028,ケープブランコ,メジロディザイヤー
2020106620,マジェスティックウォリアー,タイキシャトル
2017101355,ベーカバド,ステイゴールド
2021107160,レインボーライン,スピニングワールド
2022106442,スマートファルコン,ヘニーヒューズ
2020102639,シャンハイボビー,キングカメハメハ
2017105286,トゥザワールド,ブライアンズタイムBrian'
2017103035,シニスターミニスター,キングヘイロー
2019100837,ドゥラメンテ,ブライアンズタイムBrian'
2023106310,アドミラブル,アッミラーレ
2022107109,ゴールドドリーム,ステイゴールド
2021100853,レーヴミストラル,ティンバーカントリー
2019100420,アジアエクスプレス,Dixie Union
2017103112,トーセンジョーダン,ゼンノロブロイ
2017102102,ワールドエース,ボストンハーバー
2018103917,ゼンノロブロイ,プリサイスエンド
2018105159,ルーラーシップ,シンボリクリスエス
2020104132,スズカコーズウェイ,マンハッタンカフェ
2020104488,ビッグアーサー,シンボリクリスエス
2019101448,ディープブリランテ,タバスコキャット
2020106512,ゴールドシップ,スタチューオブリバティ
2016105493,ジャスタウェイ,ジェネラス
2017101318,ロジユニヴァース,トニービン
2020102020,マインドユアビスケッツ,ゼンノロブロイ
2021102384,フリオーソ,ゴールドアリュール
2023106049,ナムラタイタン,チェリークラウン
2021103244,ワールドエース,ワイルドラッシュ
2020100349,シャンハイボビー,フジキセキ
2019100613,キズナ,クロフネ
2019103963,エスケンデレヤ,エンパイアメーカー
2017104717,ジャングルポケット,サンデーサイレンス
2022104041,イスラボニータ,キングカメハメハ
2022106064,ベストウォーリア,ベルシャザール
2020102238,フェノーメノ,スウェプトオーヴァーボード
2022100240,ビーチパトロール,キングカメハメハ
2021102667,アドミラブル,スウェプトオーヴァーボード
2018101385,パイロ,アドマイヤマックス
2020102284,フリオーソ,フォーティナイナー
2019101990,キングヘイロー,クロフネ
2023101561,フォーウィールドライブ,ステイゴールド
2022102835,ロジャーバローズ,Smart Strike
2022106137,アドマイヤムーン,スペシャルウィーク
2019100932,ホッコータルマエ,ディープインパクト
2019103981,ヨハネスブルグ,ジャングルポケット
2016100135,ロージズインメイ,ネオユニヴァース
2021103199,マジェスティックウォリアー,ネオユニヴァース
2021101420,シニスターミニスター,アグネスデジタル
2020100787,コパノリッキー,サウスヴィグラス
2020109034,デビッドジュニア,ヨハネスブルグ
2020100041,ラニ,Woodman
2021100247,ミュゼスルタン,ディープインパクト
2022101213,ノヴェリスト,ステイゴールド
2022101081,フォーウィールドライブ,ハーツクライ
2020102251,アジアエクスプレス,ネオユニヴァース
2021101635,ディスクリートキャット,パイロ
2020104278,ベストウォーリア,ハーツクライ
2022100024,ミッキーアイル,Blame
2022106330,ビッグアーサー,ウインクリューガー
2022102404,ニューイヤーズデイ,クロフネ
2021109052,アルデバラン,シンボリクリスエス
2018103031,エスポワールシチー,トワイニング
2022102250,レッドファルクス,ケイムホーム
2020105491,ストロングリターン,ジャングルポケット
2019101787,コパノリッキー,クロフネ
2019101554,コパノリッキー,フレンチデピュティ
2018103528,スマートファルコン,アグネスデジタル
2020104376,シニスターミニスター,ブライアンズタイムBrian'
2019100636,ラニ,キングカメハメハ
2018100916,エスポワールシチー,ウォーニング
2020101185,ラブリーデイ,ストリートセンス
2021107246,マスクゾロ,ゴールドアリュール
2022102566,パイロ,スペシャルウィーク
2022102440,カレンブラックヒル,ディープスカイ
2022100739,ルヴァンスレーヴ,ダイワメジャー
2021100065,ワールドエース,Gone West
2020106740,トーセンラー,エンパイアメーカー
2023101637,ニューイヤーズデイ,ネオユニヴァース
2019101998,カレンブラックヒル,ワークフォース
2021103295,ドゥラメンテ,Teofilo
2021102354,ゴールドシップ,エイシンフラッシュ
2023101961,アニマルキングダム,Selkirk
2023109008,オールブラッシュ,キャプテンスティーヴ
2023102349,アメリカンペイトリオット,ハーツクライ
2023102081,ジャスタウェイ,Sea The StarsSea the Stars
2020104257,シルバーステート,キングカメハメハ
2020105240,ヘニーヒューズ,Distorted Humor
2019105218,ドレフォン,ネオユニヴァース
2019101249,ローレルゲレイロ,フサイチリシャール
2018100962,シニスターミニスター,アグネスデジタル
2017105265,キンシャサノキセキ,ジャングルポケット
2016105649,バトルプラン,ウォーニング
2021106900,ラブリーデイ,ハービンジャー
2019103495,ドゥラメンテ,Pulpit
2022103776,カリフォルニアクローム,アサティス
2021100417,リオンディーズ,マンハッタンカフェ
2023102588,マインドユアビスケッツ,マンハッタンカフェ
2019100936,リーチザクラウン,グランデラ
2021105282,ロゴタイプ,ダイワメジャー
2023101302,ニシケンモノノフ,ゴールドアリュール
2017101400,スクリーンヒーロー,Roman Ruler
2023105509,コパノリッキー,タートルボウル
2023109010,アルアイン,マンハッタンカフェ
2022107336,リアルスティール,Uncaptured
2022104791,モーリス,ルーラーシップ
2018103647,サウスヴィグラス,ゴールドアリュール
2022104473,シャンハイボビー,ステイゴールド
2016105761,タイキシャトル,アグネスタキオン
2021104249,シルバーステート,タイキシャトル
2020104512,ハーツクライ,デヒア
2022103676,スノードラゴン,Sea The StarsSea the Stars
2018104988,ダイワメジャー,Roman Ruler
2019101575,トーセンラー,ゴールドアリュール
2020102022,エスポワールシチー,アドマイヤコジーン
2018100019,メイショウボーラー,ドリームスプレッド
2023105195,アジアエクスプレス,Vicar
2022102628,ワンアンドオンリー,アサクサデンエン
2021106115,サンダースノー,スペシャルウィーク
2023101239,フォーウィールドライブ,キングカメハメハ
2022107407,キタサンミカヅキ,アグネスタキオン
2017104867,スクリーンヒーロー,Awesome Again
2018100767,ナムラタイタン,アドマイヤムーン
2021106017,ストゥディウム,ロードアルティマ
2021102165,シルバーステート,クロフネ
2018102889,ベーカバド,バブルガムフェロー
2021101105,キンシャサノキセキ,ディープブリランテ
2021102141,バゴ,ブラックタイド
2021101839,トーセンラー,ジャングルポケット
2019101017,ホッコータルマエ,ネオユニヴァース
2020102999,ノヴェリスト,キンシャサノキセキ
2021107298,ディーマジェスティ,スターリングローズ
2021101377,ブラックタイド,Pulpit
2019101600,ディスクリートキャット,スウェプトオーヴァーボード
2022106068,モーニン,アイルハヴアナザーI'
2021100692,オルフェーヴル,ワークフォース
2021104849,ロードカナロア,ダイワメジャー
2020100375,ハービンジャー,ダイワメジャー
2021102999,キタサンミカヅキ,ディープインパクト
2021107152,ホークビル,プリサイスエンド
2016105211,ダイワメジャー,エリシオ
2021100744,サトノダイヤモンド,ボストンハーバー
2022109076,シュヴァルグラン,パイロ
2022107113,ゴールドアクター,ハーツクライ
2019101137,トゥザワールド,ハーツクライ
2020101169,ビッグアーサー,ネオユニヴァース
2021104536,トーセンラー,スウェプトオーヴァーボード
2020100738,ノボジャック,ゴールドアリュール
2019101469,キンシャサノキセキ,ティンバーカントリー
2016104000,クロフネ,サンデーサイレンス
2017102821,スズカコーズウェイ,ハーツクライ
2021100819,ゴールドシップ,ジャングルポケット
2021100667,インカンテーション,スニッツェル
2021102733,レイデオロ,クロフネ
2016102528,ルーラーシップ,アフリート
2014101240,ロードアルティマ,トワイニング
2021103026,エピカリス,スタチューオブリバティ
2020105691,ディープブリランテ,タニノギムレット
2016105069,Tapit,Ghostzapper
2021106476,ワールドエース,Candy Ride
2019100470,アジアエクスプレス,フジキセキ
2019100183,カレンブラックヒル,ヨハネスブルグ
2021101271,フェノーメノ,ジャングルポケット
2018100321,ゼンノロブロイ,キングカメハメハ
2022103417,アスカクリチャン,ディープブリランテ
2022109080,ケープブランコ,ダンスインザダーク
2022101466,カリフォルニアクローム,アグネスタキオン
2021102869,アドミラブル,ワイルドラッシュ
2021104525,アニマルキングダム,アグネスタキオン
2016103250,ジャングルポケット,アグネスデジタル
2019106216,ラニ,フサイチコンコルド
2022102179,アメリカンペイトリオット,マンハッタンカフェ
2022104084,レッドベルジュール,エンパイアメーカー
2022102178,ロゴタイプ,ゼンノロブロイ
2022103646,サトノクラウン,ネオユニヴァース
2021102616,マジェスティックウォリアー,ディープスカイ
2018101679,ゴスホークケン,タイキシャトル
2021103611,カリフォルニアクローム,グラスワンダー
2021105088,エピファネイア,Iffraaj
2017101085,キズナ,スペシャルウィーク
2021104215,ラブリーデイ,ヴィクトワールピサ
2020101616,シャンハイボビー,キングカメハメハ
2019102536,グラスワンダー,ジャングルポケット
2018100514,トビーズコーナーToby',アグネスタキオン
2019104246,トーセンホマレボシ,フジキセキ
2018103571,タイムパラドックス,トワイニング
2018106884,ディスクリートキャット,ファルブラヴ
2021106297,シルバーステート,Seeking the Gold
2021104000,ヘニーヒューズ,アグネスタキオン
2021100424,ロジャーバローズ,Action This Day
2022101266,アジアエクスプレス,アグネスデジタル
2022104384,ミッキーアイル,サウスヴィグラス
2020103445,モーリス,ダイワメジャー
2018103007,オルフェーヴル,Chief Seattle
2020107144,ファインニードル,ダンスインザダーク
2021102215,エピファネイア,スペシャルウィーク
2022102364,バゴ,ゴールドアリュール
2022103248,コパノリッキー,タイキシャトル
2019104685,ドゥラメンテ,ウォーエンブレム
2016100130,ベーカバド,トニービン
2022103432,オーヴァルエース,オンファイア
2021100625,トビーズコーナーToby',ノボジャック
2021104457,ヘンリーバローズ,キングカメハメハ
2020101924,エスポワールシチー,アドマイヤドン
2022101592,アジアエクスプレス,ステイゴールド
2021100289,ヘンリーバローズ,キングカメハメハ
2013105382,キンシャサノキセキ,エリシオ
2019104787,ローエングリン,アグネスタキオン
2018100379,アイルハヴアナザーI',マンハッタンカフェ
2022102091,シャンハイボビー,エスポワールシチー
2022101109,エスポワールシチー,タイキシャトル
2022101590,カリフォルニアクローム,スクリーンヒーロー
2017110022,Dubawi,Singspiel
2023106045,エポカドーロ,エピファネイア
2023100164,タイセイレジェンド,ステイゴールド
2020105666,アグニシャイン,ディープブリランテ
2022102541,アドミラブル,クロフネ
2021110125,Smart Missile,Lonhro
2020106108,ディープスカイ,アジュディケーティング
2021103832,ディーマジェスティ,スウェプトオーヴァーボード
2023102980,リアルスティール,キングカメハメハ
2023103992,カレンブラックヒル,タイキシャトル
2023100152,ジャスタウェイ,ストリートセンス
2023104107,エンパイアペガサス,オグリキャップ
2023102391,ヘンリーバローズ,ヴィクトワールピサ
2023104014,マクフィ,ディープインパクト
2023100643,ワールドプレミア,ダノンシャンティ
2023105976,タイセイレジェンド,ステイゴールド
2021101596,アニマルキングダム,ゴールドアリュール
2022107061,ベストウォーリア,ディープブリランテ
2022103356,アメリカンペイトリオット,サウスヴィグラス
2022105730,マジェスティックウォリアー,ウォーエンブレム
2022103540,カリフォルニアクローム,ディープインパクト
2022104463,アポロケンタッキー,ステイゴールド
2018106799,キズナ,Oratorio
2019105289,ドレフォン,ゴールドアリュール
2019103641,エスポワールシチー,エリシオ
2022102054,スワーヴリチャード,ダンスインザダーク
2021109062,ダノンシャーク,アサクサデンエン
